data,codigo,var_mensal,var_mensal_15
2021-02-01,1111009,0.35,0.29
2021-03-01,1111009,0.43,1.15
2021-04-01,1111009,0.38,-0.05
2021-05-01,1111009,0.81,1.81
2021-06-01,1111009,2.03,0.61
2021-07-01,1111009,0.24,1.6
2021-08-01,1111009,2.17,1.04
2021-09-01,1111009,-0.25,1.03
2021-10-01,1111009,-0.01,-0.25
2021-11-01,1111009,0.39,1.27
2021-12-01,1111009,-0.36,-0.36
2010-02-01,1111011,-0.22,-0.54
2010-03-01,1111011,0.42,0.15
2010-04-01,1111011,0.93,0.65
2010-05-01,1111011,2.13,1.55
2010-06-01,1111011,0.6,1.88
2010-07-01,1111011,0.17,0.12
2010-08-01,1111011,-1.06,-0.79
2010-09-01,1111011,0.88,-0.31
2010-10-01,1111011,0.44,1.53
2010-11-01,1111011,0.21,-0.36
2010-12-01,1111011,0.38,0.85
2011-01-01,1111011,1.17,0.63
2011-02-01,1111011,-0.79,0.21
2011-03-01,1111011,0.12,-1
2011-04-01,1111011,0.56,0.66
2011-05-01,1111011,1.9,0.57
2011-06-01,1111011,1.05,2.4
2011-07-01,1111011,0.7,0.2
2011-08-01,1111011,0.48,0.85
2011-09-01,1111011,0.28,0.4
2011-10-01,1111011,0.75,0.41
2011-11-01,1111011,0.62,0.72
2011-12-01,1111011,1.77,1.18
2012-01-01,1111011,1.71,2.05
2012-02-01,1111011,-0.41,0.57
2012-03-01,1111011,-0.41,-0.85
2012-04-01,1111011,1.28,0.13
2012-05-01,1111011,1.32,2.02
2012-06-01,1111011,0.43,0.45
2012-07-01,1111011,0.79,1.1
2012-08-01,1111011,0.02,-0.12
2012-09-01,1111011,-0.12,0.65
2012-10-01,1111011,0.18,-0.47
2012-11-01,1111011,0.84,0.45
2012-12-01,1111011,0.52,0.97
2013-01-01,1111011,1.65,1.16
2013-02-01,1111011,0.41,0.72
2013-03-01,1111011,0.92,0.82
2013-04-01,1111011,1.78,1.03
2013-05-01,1111011,2.36,2.38
2013-06-01,1111011,0.84,1.55
2013-07-01,1111011,1.3,0.93
2013-08-01,1111011,-0.14,1.06
2013-09-01,1111011,1.11,0.16
2013-10-01,1111011,1.47,1.37
2013-11-01,1111011,0.96,0.81
2013-12-01,1111011,1.05,1.42
2014-01-01,1111011,0.05,0.45
2014-02-01,1111011,0.55,0.33
2014-03-01,1111011,0.76,0.6
2014-04-01,1111011,0.84,0.85
2014-05-01,1111011,1.11,1.19
2014-06-01,1111011,0.25,0.64
2014-07-01,1111011,1.82,0.88
2014-08-01,1111011,0.13,1.19
2014-09-01,1111011,0.86,0.19
2014-10-01,1111011,-0.69,0.46
2014-11-01,1111011,0.07,-0.55
2014-12-01,1111011,-0.12,-0.73
2015-01-01,1111011,1.05,1.15
2015-02-01,1111011,0.56,0.88
2015-03-01,1111011,0.4,0.14
2015-04-01,1111011,0.87,0.3
2015-05-01,1111011,0.8,0.75
2015-06-01,1111011,1.55,1.24
2015-07-01,1111011,1.3,1.22
2015-08-01,1111011,1.03,1.2
2015-09-01,1111011,0.74,0.84
2015-10-01,1111011,0.61,0.86
2015-11-01,1111011,0.45,0.72
2015-12-01,1111011,-0.37,-0.08
2016-01-01,1111011,0.96,0.13
2016-02-01,1111011,-0.48,0.73
2016-03-01,1111011,0.27,-0.38
2016-04-01,1111011,1.25,0.6
2016-05-01,1111011,2.12,1.47
2016-06-01,1111011,1.85,2.93
2016-07-01,1111011,2.34,0.6
2016-08-01,1111011,3.29,3.39
2016-09-01,1111011,1.92,2.9
2016-10-01,1111011,-0.11,0.84
2016-11-01,1111011,-0.23,
2016-12-01,1111011,-1.05,-1.26
2017-01-01,1111011,-0.7,-1.59
2017-02-01,1111011,0.33,-0.88
2017-03-01,1111011,0.45,0.59
2017-04-01,1111011,0.97,-0.16
2017-05-01,1111011,0.83,2.32
2017-06-01,1111011,-1.12,-1.14
2017-07-01,1111011,-0.53,-1.16
2017-08-01,1111011,-0.67,-0.44
2017-09-01,1111011,-0.93,-0.82
2017-10-01,1111011,-0.58,-0.69
2017-11-01,1111011,-0.54,-0.69
2017-12-01,1111011,-0.11,-0.32
2018-01-01,1111011,1.41,0.75
2018-02-01,1111011,-0.19,0.57
2018-03-01,1111011,-0.74,0.49
2018-04-01,1111011,0.5,-0.86
2018-05-01,1111011,0.65,0.16
2018-06-01,1111011,1.25,1.13
2018-07-01,1111011,0.38,0.92
2018-08-01,1111011,1.3,1.26
2018-09-01,1111011,-0.56,-0.13
2018-10-01,1111011,1.04,0.73
2018-11-01,1111011,-0.8,-0.62
2018-12-01,1111011,-0.12,0.25
2019-01-01,1111011,0.24,0.01
2019-02-01,1111011,-0.46,-0.01
2019-03-01,1111011,0.91,-0.26
2019-04-01,1111011,0.71,0.71
2019-05-01,1111011,-0.64,0.75
2019-06-01,1111011,-0.08,-0.44
2019-07-01,1111011,-0.38,-0.6
2019-08-01,1111011,-0.01,0.04
2019-09-01,1111011,-0.34,-0.24
2019-10-01,1111011,-0.56,-0.4
2019-11-01,1111011,-0.99,-0.99
2019-12-01,1111011,0.35,-0.68
2020-01-01,1111011,-0.61,-0.18
2020-02-01,1111011,1.16,0.53
2020-03-01,1111011,-0.55,0.9
2020-04-01,1111011,-1.48,-0.19
2020-05-01,1111011,0.06,-1.42
2020-06-01,1111011,2.48,0.69
2020-07-01,1111011,0.39,1.66
2020-08-01,1111011,1.65,1.32
2020-09-01,1111011,3.29,2.05
2020-10-01,1111011,2.41,3.16
2020-11-01,1111011,0.71,0.98
2020-12-01,1111011,-0.03,-0.63
2021-01-01,1111011,1.65,0.63
2021-02-01,1111011,1.28,1.45
2021-03-01,1111011,0.29,1.04
2021-04-01,1111011,1.21,1.14
2021-05-01,1111011,1.49,-0.89
2021-06-01,1111011,0.31,1.99
2021-07-01,1111011,-1.43,-1.58
2021-08-01,1111011,2.85,0.01
2021-09-01,1111011,2.89,2.76
2021-10-01,1111011,3.06,3.94
2021-11-01,1111011,1.39,2.88
2021-12-01,1111011,-0.92,-0.35
2010-02-01,1111012,1.27,0.68
2010-03-01,1111012,2.36,3.27
2010-04-01,1111012,-0.24,0.43
2010-05-01,1111012,-0.69,-0.66
2010-06-01,1111012,1.44,0.1
2010-07-01,1111012,0.69,1.45
2010-08-01,1111012,-0.89,0.5
2010-09-01,1111012,2.1,-1.36
2010-10-01,1111012,-0.64,2
2010-11-01,1111012,-3.61,-1.71
2010-12-01,1111012,2.39,0.26
2011-01-01,1111012,-1.85,-1.16
2011-02-01,1111012,2.83,0.54
2011-03-01,1111012,4.79,3.51
2011-04-01,1111012,-0.37,3.17
2011-05-01,1111012,-2.3,-3.2
2011-06-01,1111012,1.8,2.17
2011-07-01,1111012,1.88,1.72
2011-08-01,1111012,-0.78,-0.8
2011-09-01,1111012,-1.85,-1.52
2011-10-01,1111012,1.86,1.25
2011-11-01,1111012,0.08,0.11
2011-12-01,1111012,-2.91,-1.25
2012-01-01,1111012,-0.67,-0.54
2012-02-01,1111012,3.52,5.49
2012-03-01,1111012,0.21,0.7
2012-04-01,1111012,1.2,-0.41
2012-05-01,1111012,-0.64,0.74
2012-06-01,1111012,1.97,0.2
2012-07-01,1111012,1.22,1.54
2012-08-01,1111012,1.45,-0.49
2012-09-01,1111012,1.17,1.17
2012-10-01,1111012,-0.95,-0.11
2012-11-01,1111012,2.05,1.9
2012-12-01,1111012,2.4,2.06
2013-01-01,1111012,-1.32,-0.9
2013-02-01,1111012,-2.09,-0.03
2013-03-01,1111012,1.54,-1.24
2013-04-01,1111012,1.87,0.13
2013-05-01,1111012,0.95,3.31
2013-06-01,1111012,1.27,-0.19
2013-07-01,1111012,0.64,1.45
2013-08-01,1111012,2.31,1.51
2013-09-01,1111012,0.38,1.4
2013-10-01,1111012,0.85,0.07
2013-11-01,1111012,0.52,0.88
2013-12-01,1111012,-0.63,0.22
2014-01-01,1111012,-0.15,-0.34
2014-02-01,1111012,-0.34,-0.19
2014-03-01,1111012,-0.02,-1.25
2014-04-01,1111012,0.74,2.3
2014-05-01,1111012,-0.55,-1.82
2014-06-01,1111012,1.85,2.36
2014-07-01,1111012,-0.37,-0.67
2014-08-01,1111012,-0.53,-0.2
2014-09-01,1111012,1.82,0.37
2014-10-01,1111012,1.3,1.89
2014-11-01,1111012,-0.08,2.3
2014-12-01,1111012,-1.02,-2.29
2015-01-01,1111012,0.32,-0.91
2015-02-01,1111012,-1.91,-0.37
2015-03-01,1111012,4.17,2.18
2015-04-01,1111012,-0.41,1.03
2015-05-01,1111012,4.3,2.29
2015-06-01,1111012,-0.28,1.56
2015-07-01,1111012,-3.29,-1.47
2015-08-01,1111012,1.99,-1.21
2015-09-01,1111012,2.78,2.03
2015-10-01,1111012,1.04,3.66
2015-11-01,1111012,0.98,-0.52
2015-12-01,1111012,-0.92,1.26
2016-01-01,1111012,1.56,-0.99
2016-02-01,1111012,1.18,3.71
2016-03-01,1111012,1.86,-1.35
2016-04-01,1111012,1.81,3.65
2016-05-01,1111012,0.93,0.92
2016-06-01,1111012,0.93,0.04
2016-07-01,1111012,4.23,4.21
2016-08-01,1111012,11.33,6.67
2016-09-01,1111012,6.03,8.39
2016-10-01,1111012,2.43,6.05
2016-11-01,1111012,0.93,0.66
2016-12-01,1111012,0.48,-1.01
2017-01-01,1111012,1.97,1.96
2017-02-01,1111012,3.16,3.84
2017-03-01,1111012,1.5,2.15
2017-04-01,1111012,0.19,0.31
2017-05-01,1111012,1.42,0.67
2017-06-01,1111012,0.75,1.24
2017-07-01,1111012,-0.84,0.26
2017-08-01,1111012,-0.66,-1.4
2017-09-01,1111012,-2.47,-0.99
2017-10-01,1111012,0.11,-1.46
2017-11-01,1111012,0.62,-0.04
2017-12-01,1111012,-0.79,0.13
2018-01-01,1111012,0.38,0.12
2018-02-01,1111012,-0.49,0.02
2018-03-01,1111012,0.08,-0.64
2018-04-01,1111012,-1.72,-1.05
2018-05-01,1111012,2.6,1.46
2018-06-01,1111012,1.18,1.91
2018-07-01,1111012,1.68,-0.75
2018-08-01,1111012,-0.3,3.46
2018-09-01,1111012,1.89,-0.91
2018-10-01,1111012,0.06,1.93
2018-11-01,1111012,0.88,0.22
2018-12-01,1111012,-3.53,0.28
2019-01-01,1111012,3.69,-2.72
2019-02-01,1111012,-1.46,1.43
2019-03-01,1111012,-1.98,0.94
2019-04-01,1111012,2.15,-2.89
2019-05-01,1111012,-4.6,1.75
2019-06-01,1111012,2.71,-3.79
2019-07-01,1111012,0.74,4.81
2019-08-01,1111012,-4.01,-3.52
2019-09-01,1111012,-1.52,-2.27
2019-10-01,1111012,-1.9,-1.52
2019-11-01,1111012,1.88,-0.8
2019-12-01,1111012,-2.5,-0.65
2020-01-01,1111012,,0.72
2020-02-01,1111012,,
2020-03-01,1111012,,
2020-04-01,1111012,,
2020-05-01,1111012,,
2020-06-01,1111012,,
2020-07-01,1111012,,
2020-08-01,1111012,,
2020-09-01,1111012,,
2020-10-01,1111012,,
2020-11-01,1111012,,
2020-12-01,1111012,,
2021-01-01,1111012,,
2021-02-01,1111012,,
2021-03-01,1111012,,
2021-04-01,1111012,,
2021-05-01,1111012,,
2021-06-01,1111012,,
2021-07-01,1111012,,
2021-08-01,1111012,,
2021-09-01,1111012,,
2021-10-01,1111012,,
2021-11-01,1111012,,
2021-12-01,1111012,,
2010-02-01,1111019,-0.64,-0.31
2010-03-01,1111019,0.04,-0.19
2010-04-01,1111019,0.5,0.02
2010-05-01,1111019,2.76,1.92
2010-06-01,1111019,1.41,1.59
2010-07-01,1111019,-1.11,0.59
2010-08-01,1111019,-0.59,-1.6
2010-09-01,1111019,0.27,0.33
2010-10-01,1111019,-0.01,0.59
2010-11-01,1111019,-0.4,-1.13
2010-12-01,1111019,-0.82,-0.06
2011-01-01,1111019,1.01,0.13
2011-02-01,1111019,0.84,1.12
2011-03-01,1111019,-1.53,-0.66
2011-04-01,1111019,0.7,0.11
2011-05-01,1111019,2.07,0.59
2011-06-01,1111019,1.01,3.28
2011-07-01,1111019,-0.53,0.23
2011-08-01,1111019,-0.93,-0.57
2011-09-01,1111019,-0.59,-1.04
2011-10-01,1111019,1.8,0.74
2011-11-01,1111019,-0.21,1.02
2011-12-01,1111019,1.75,0.02
2012-01-01,1111019,0.79,1.63
2012-02-01,1111019,-0.4,0.95
2012-03-01,1111019,1.21,-0.25
2012-04-01,1111019,0.16,0.65
2012-05-01,1111019,0.3,0.57
2012-06-01,1111019,-1.88,-1.15
2012-07-01,1111019,-0.68,-1.21
2012-08-01,1111019,1.36,0.17
2012-09-01,1111019,0.85,1.45
2012-10-01,1111019,0.37,0.19
2012-11-01,1111019,0.68,0.9
2012-12-01,1111019,0.77,0.87
2013-01-01,1111019,2.09,1.26
2013-02-01,1111019,0.27,1.09
2013-03-01,1111019,0.22,0.08
2013-04-01,1111019,0.62,0.33
2013-05-01,1111019,2.45,1.85
2013-06-01,1111019,1.94,2.39
2013-07-01,1111019,-1.21,-0.08
2013-08-01,1111019,0.8,-0.14
2013-09-01,1111019,0.91,0.74
2013-10-01,1111019,0.99,0.62
2013-11-01,1111019,0.51,1.53
2013-12-01,1111019,0.38,0.53
2014-01-01,1111019,1.06,0.56
2014-02-01,1111019,1.12,0.77
2014-03-01,1111019,3.12,2.48
2014-04-01,1111019,0.89,1.98
2014-05-01,1111019,1.06,1.34
2014-06-01,1111019,-0.42,0.22
2014-07-01,1111019,0.52,-0.9
2014-08-01,1111019,-0.05,1.18
2014-09-01,1111019,0.37,-0.35
2014-10-01,1111019,-0.01,0.46
2014-11-01,1111019,1.66,1.47
2014-12-01,1111019,0.22,-0.17
2015-01-01,1111019,0.07,0.8
2015-02-01,1111019,-1.43,-0.69
2015-03-01,1111019,0.62,-0.93
2015-04-01,1111019,0.22,0.12
2015-05-01,1111019,3.55,1.95
2015-06-01,1111019,2.26,3.37
2015-07-01,1111019,1.69,2.72
2015-08-01,1111019,0.22,-0.1
2015-09-01,1111019,0.13,0.57
2015-10-01,1111019,0.58,-0.18
2015-11-01,1111019,0.83,0.8
2015-12-01,1111019,-1.97,-0.6
2016-01-01,1111019,-0.13,-1.65
2016-02-01,1111019,0.49,0.96
2016-03-01,1111019,2.1,0.9
2016-04-01,1111019,2.38,1.06
2016-05-01,1111019,3.2,4.47
2016-06-01,1111019,0.87,1.47
2016-07-01,1111019,0.89,1.74
2016-08-01,1111019,1.21,-0.9
2016-09-01,1111019,1.12,2.51
2016-10-01,1111019,-1.02,-0.55
2016-11-01,1111019,2.1,0.86
2016-12-01,1111019,1.01,1.33
2017-01-01,1111019,1.15,1.84
2017-02-01,1111019,-0.02,0.04
2017-03-01,1111019,0.77,0.88
2017-04-01,1111019,-0.22,-0.49
2017-05-01,1111019,-0.73,0.99
2017-06-01,1111019,-0.44,-1.29
2017-07-01,1111019,-0.26,0.42
2017-08-01,1111019,-1.17,-1.72
2017-09-01,1111019,-0.83,0.16
2017-10-01,1111019,0.89,-0.68
2017-11-01,1111019,0.72,1.72
2017-12-01,1111019,0.55,-0.69
2018-01-01,1111019,0.59,0.58
2018-02-01,1111019,0.6,0.62
2018-03-01,1111019,-0.44,-0.07
2018-04-01,1111019,0.96,0.11
2018-05-01,1111019,0.91,0.83
2018-06-01,1111019,0.82,0.44
2018-07-01,1111019,0.15,0.15
2018-08-01,1111019,1.28,1.39
2018-09-01,1111019,0.05,0.72
2018-10-01,1111019,1.44,0.57
2018-11-01,1111019,-0.46,0.93
2018-12-01,1111019,-0.43,-0.91
2019-01-01,1111019,0.82,0.95
2019-02-01,1111019,0.29,-0.62
2019-03-01,1111019,0.3,0.8
2019-04-01,1111019,-0.23,-0.12
2019-05-01,1111019,-0.31,0.21
2019-06-01,1111019,-0.62,-1.4
2019-07-01,1111019,-0.77,-0.2
2019-08-01,1111019,0.47,-1.27
2019-09-01,1111019,0.1,1.05
2019-10-01,1111019,0.37,-0.02
2019-11-01,1111019,-0.81,0.09
2019-12-01,1111019,-0.63,-1.43
2020-01-01,1111019,0.07,0.38
2020-02-01,1111019,0.92,-0.02
2020-03-01,1111019,0.04,1.26
2020-04-01,1111019,1.72,-0.03
2020-05-01,1111019,-1.02,-0.17
2020-06-01,1111019,-1.07,-1.11
2020-07-01,1111019,-1.39,-0.77
2020-08-01,1111019,0.59,-0.07
2020-09-01,1111019,1.26,1.01
2020-10-01,1111019,1.03,1.33
2020-11-01,1111019,0.38,0.93
2020-12-01,1111019,0.17,-0.62
2021-01-01,1111019,0.92,0.81
2021-02-01,1111019,2.66,0.88
2021-03-01,1111019,1.17,3.38
2021-04-01,1111019,0.31,0.7
2021-05-01,1111019,0.87,0.45
2021-06-01,1111019,1.35,1.01
2021-07-01,1111019,1.05,1.05
2021-08-01,1111019,1.02,-0.22
2021-09-01,1111019,1.64,2.23
2021-10-01,1111019,2.77,3
2021-11-01,1111019,0.45,0.83
2021-12-01,1111019,0.4,0.8
2010-02-01,1111031,-0.06,-0.26
2010-03-01,1111031,0.17,0.4
2010-04-01,1111031,-0.48,-0.19
2010-05-01,1111031,-0.17,0.41
2010-06-01,1111031,0.37,-0.1
2010-07-01,1111031,-0.75,-0.53
2010-08-01,1111031,-0.21,-0.17
2010-09-01,1111031,-1.4,-1.37
2010-10-01,1111031,0.44,-0.3
2010-11-01,1111031,0.18,-0.7
2010-12-01,1111031,1.35,2.52
2011-01-01,1111031,0.87,-0.16
2011-02-01,1111031,-1.01,0.64
2011-03-01,1111031,0.93,-0.64
2011-04-01,1111031,0.36,1.32
2011-05-01,1111031,2.94,0.7
2011-06-01,1111031,-0.74,1.74
2011-07-01,1111031,0.81,0.09
2011-08-01,1111031,1.23,1.11
2011-09-01,1111031,1.47,1.25
2011-10-01,1111031,1.45,1.73
2011-11-01,1111031,1.37,1.98
2011-12-01,1111031,0.36,0.4
2012-01-01,1111031,2.14,0.3
2012-02-01,1111031,1.51,2.32
2012-03-01,1111031,0.65,1.52
2012-04-01,1111031,0.61,0.16
2012-05-01,1111031,1.73,1.47
2012-06-01,1111031,1.54,1.98
2012-07-01,1111031,-0.63,0.37
2012-08-01,1111031,-1.26,-2.05
2012-09-01,1111031,-0.38,0.73
2012-10-01,1111031,-2.65,-2.11
2012-11-01,1111031,0.49,-0.57
2012-12-01,1111031,-0.28,-0.38
2013-01-01,1111031,2.89,0.79
2013-02-01,1111031,1.74,2.02
2013-03-01,1111031,1.4,2.22
2013-04-01,1111031,1.33,0.53
2013-05-01,1111031,0.47,0.3
2013-06-01,1111031,1.21,2.27
2013-07-01,1111031,0.22,0.83
2013-08-01,1111031,-0.64,-1.59
2013-09-01,1111031,-0.7,-0.34
2013-10-01,1111031,1.37,0.26
2013-11-01,1111031,-0.14,0.34
2013-12-01,1111031,-1.39,0.74
2014-01-01,1111031,0.52,-1.09
2014-02-01,1111031,0.41,1
2014-03-01,1111031,0.29,0.4
2014-04-01,1111031,-0.51,0.2
2014-05-01,1111031,0.13,-0.83
2014-06-01,1111031,-0.84,-0.1
2014-07-01,1111031,0.01,0.83
2014-08-01,1111031,-1.43,-1.33
2014-09-01,1111031,0.43,-0.74
2014-10-01,1111031,-0.28,0.68
2014-11-01,1111031,0.17,-0.29
2014-12-01,1111031,1.27,0.77
2015-01-01,1111031,-0.95,0.28
2015-02-01,1111031,-0.51,-0.87
2015-03-01,1111031,1.87,-0.94
2015-04-01,1111031,0.12,1.9
2015-05-01,1111031,2.44,0.65
2015-06-01,1111031,1.75,2.05
2015-07-01,1111031,1.1,1.22
2015-08-01,1111031,0.78,1.81
2015-09-01,1111031,0.55,0.43
2015-10-01,1111031,1.69,1.04
2015-11-01,1111031,2.29,1.34
2015-12-01,1111031,2.67,2.49
2016-01-01,1111031,4.27,1.8
2016-02-01,1111031,1.9,4.3
2016-03-01,1111031,14,11.47
2016-04-01,1111031,6.42,8.58
2016-05-01,1111031,4.9,5.5
2016-06-01,1111031,6.36,4.66
2016-07-01,1111031,5.72,6.26
2016-08-01,1111031,4.46,4.69
2016-09-01,1111031,-0.09,2.39
2016-10-01,1111031,-1.04,-0.42
2016-11-01,1111031,-1.39,-2.19
2016-12-01,1111031,0.2,-0.21
2017-01-01,1111031,0.95,-0.41
2017-02-01,1111031,2.36,2.59
2017-03-01,1111031,2.22,2.63
2017-04-01,1111031,2.7,1.67
2017-05-01,1111031,1.55,3.51
2017-06-01,1111031,0.87,0.17
2017-07-01,1111031,0.71,1.56
2017-08-01,1111031,-1.31,0.02
2017-09-01,1111031,-0.26,-0.28
2017-10-01,1111031,-1.49,-1.26
2017-11-01,1111031,-0.84,-1.17
2017-12-01,1111031,0.07,-0.46
2018-01-01,1111031,1.2,
2018-02-01,1111031,0.05,1.56
2018-03-01,1111031,-1.8,-2.64
2018-04-01,1111031,0.06,-0.29
2018-05-01,1111031,-1.73,-1.6
2018-06-01,1111031,0.94,0.1
2018-07-01,1111031,0.21,0.98
2018-08-01,1111031,-0.41,-0.27
2018-09-01,1111031,0.35,0.05
2018-10-01,1111031,2.86,2.16
2018-11-01,1111031,0.13,2
2018-12-01,1111031,1.18,-0.43
2019-01-01,1111031,0.56,1.95
2019-02-01,1111031,0.06,-0.47
2019-03-01,1111031,0.5,1.13
2019-04-01,1111031,1.12,0.74
2019-05-01,1111031,-1.3,0.39
2019-06-01,1111031,0.1,-0.18
2019-07-01,1111031,0.58,0.27
2019-08-01,1111031,-1.22,-0.79
2019-09-01,1111031,-0.46,0.05
2019-10-01,1111031,-0.47,-2.14
2019-11-01,1111031,0.18,0.54
2019-12-01,1111031,-0.16,
2020-01-01,1111031,-0.95,-0.83
2020-02-01,1111031,1.32,-0.3
2020-03-01,1111031,0.94,0.53
2020-04-01,1111031,-1.01,1.37
2020-05-01,1111031,-0.84,-2.99
2020-06-01,1111031,0.14,-0.33
2020-07-01,1111031,0.87,0.07
2020-08-01,1111031,0.93,0.47
2020-09-01,1111031,2.28,1.3
2020-10-01,1111031,0.77,1.52
2020-11-01,1111031,1.74,1.7
2020-12-01,1111031,1.18,0.79
2021-01-01,1111031,0.85,1.77
2021-02-01,1111031,1.54,1.13
2021-03-01,1111031,1.17,1.69
2021-04-01,1111031,-0.25,0.52
2021-05-01,1111031,0.34,0.46
2021-06-01,1111031,-0.26,0.3
2021-07-01,1111031,0.94,-0.31
2021-08-01,1111031,0.9,1.31
2021-09-01,1111031,0.03,1.01
2021-10-01,1111031,-0.19,0.75
2021-11-01,1111031,1.37,-0.62
2021-12-01,1111031,0.05,1.73
2010-02-01,1112,0.41,0.56
2010-03-01,1112,-0.12,-0.06
2010-04-01,1112,0.44,0.38
2010-05-01,1112,-0.15,0.25
2010-06-01,1112,0.05,-0.13
2010-07-01,1112,-0.19,-0.11
2010-08-01,1112,0.79,0.07
2010-09-01,1112,2.38,1.62
2010-10-01,1112,1.23,2.14
2010-11-01,1112,1.05,1.4
2010-12-01,1112,0.4,0.34
2011-01-01,1112,0.44,0.41
2011-02-01,1112,0.32,0.49
2011-03-01,1112,0.58,0.3
2011-04-01,1112,0.29,0.58
2011-05-01,1112,0.34,0.5
2011-06-01,1112,0.78,0.18
2011-07-01,1112,-0.38,0.6
2011-08-01,1112,0.54,-0.31
2011-09-01,1112,0.45,0.43
2011-10-01,1112,0.14,0.76
2011-11-01,1112,0.49,-0.12
2011-12-01,1112,0.97,1.09
2012-01-01,1112,-0.19,0.59
2012-02-01,1112,0.26,-0.25
2012-03-01,1112,0.17,0.55
2012-04-01,1112,0.45,-0.25
2012-05-01,1112,0.44,1.12
2012-06-01,1112,1.08,0.34
2012-07-01,1112,1.11,1.31
2012-08-01,1112,0.77,0.67
2012-09-01,1112,2.13,1.65
2012-10-01,1112,1.05,1.51
2012-11-01,1112,0.35,0.77
2012-12-01,1112,0.82,0.54
2013-01-01,1112,1.37,1.12
2013-02-01,1112,1.58,1.19
2013-03-01,1112,1.4,1.98
2013-04-01,1112,1.01,0.83
2013-05-01,1112,0.46,1.17
2013-06-01,1112,0.27,0.03
2013-07-01,1112,0.42,0.56
2013-08-01,1112,1.07,0.55
2013-09-01,1112,2.27,1.82
2013-10-01,1112,1.14,1.9
2013-11-01,1112,0.88,0.99
2013-12-01,1112,0.88,0.58
2014-01-01,1112,1,1.13
2014-02-01,1112,0.63,0.95
2014-03-01,1112,0.53,0.08
2014-04-01,1112,0.54,0.75
2014-05-01,1112,0.66,0.52
2014-06-01,1112,0.84,0.83
2014-07-01,1112,0.17,0.73
2014-08-01,1112,0.23,0.1
2014-09-01,1112,0.51,0.43
2014-10-01,1112,0.19,0.29
2014-11-01,1112,-0.18,0.03
2014-12-01,1112,0.17,-0.03
2015-01-01,1112,0.29,0.24
2015-02-01,1112,0.92,0.59
2015-03-01,1112,1.07,0.95
2015-04-01,1112,1.2,0.99
2015-05-01,1112,1.17,1.66
2015-06-01,1112,1.01,0.67
2015-07-01,1112,0.67,1.01
2015-08-01,1112,0.28,0.39
2015-09-01,1112,0.95,0.72
2015-10-01,1112,0.89,1
2015-11-01,1112,0.75,0.81
2015-12-01,1112,0.96,0.86
2016-01-01,1112,1.27,0.93
2016-02-01,1112,1,1.17
2016-03-01,1112,0.96,1.13
2016-04-01,1112,0.7,0.72
2016-05-01,1112,0.41,0.8
2016-06-01,1112,0.43,0.46
2016-07-01,1112,1.15,0.59
2016-08-01,1112,0.17,0.87
2016-09-01,1112,-0.11,-0.18
2016-10-01,1112,0.1,-0.14
2016-11-01,1112,0.14,0.51
2016-12-01,1112,0.09,-0.14
2017-01-01,1112,0.65,0.22
2017-02-01,1112,-0.22,0.26
2017-03-01,1112,0.73,0.27
2017-04-01,1112,0.27,0.45
2017-05-01,1112,-0.27,0.29
2017-06-01,1112,0.34,-0.14
2017-07-01,1112,0.48,0.43
2017-08-01,1112,-0.78,-0.05
2017-09-01,1112,-0.02,-0.75
2017-10-01,1112,0.18,0.19
2017-11-01,1112,-0.32,0.06
2017-12-01,1112,0.86,-0.12
2018-01-01,1112,0.21,1.19
2018-02-01,1112,-0.12,-0.35
2018-03-01,1112,,0.19
2018-04-01,1112,-0.38,-0.6
2018-05-01,1112,0.2,0.03
2018-06-01,1112,1.76,0.81
2018-07-01,1112,1.38,1.92
2018-08-01,1112,0.5,0.92
2018-09-01,1112,0.91,0.74
2018-10-01,1112,0.43,0.73
2018-11-01,1112,0.41,0.09
2018-12-01,1112,-0.98,-0.11
2019-01-01,1112,-0.1,-0.45
2019-02-01,1112,0.34,-0.17
2019-03-01,1112,0.43,0.7
2019-04-01,1112,-0.09,-0.06
2019-05-01,1112,-0.3,-0.17
2019-06-01,1112,,0.02
2019-07-01,1112,0.12,0.06
2019-08-01,1112,-0.18,-0.1
2019-09-01,1112,0.03,-0.12
2019-10-01,1112,,0.49
2019-11-01,1112,0.71,-0.04
2019-12-01,1112,-0.15,0.3
2020-01-01,1112,0.77,0.49
2020-02-01,1112,0.38,0.53
2020-03-01,1112,0.33,0.2
2020-04-01,1112,0.29,0.86
2020-05-01,1112,0.46,0.15
2020-06-01,1112,-0.2,0.18
2020-07-01,1112,0.24,-0.65
2020-08-01,1112,0.46,0.57
2020-09-01,1112,0.33,0.14
2020-10-01,1112,-0.05,0.6
2020-11-01,1112,1.43,0.07
2020-12-01,1112,0.45,1.05
2021-01-01,1112,0.89,0.77
2021-02-01,1112,0.55,0.94
2021-03-01,1112,1.42,0.32
2021-04-01,1112,0.54,1.48
2021-05-01,1112,0.02,0.35
2021-06-01,1112,1.16,0.51
2021-07-01,1112,0.59,0.96
2021-08-01,1112,1.09,0.66
2021-09-01,1112,-0.86,0.65
2021-10-01,1112,0.59,-0.23
2021-11-01,1112,0.77,0.46
2021-12-01,1112,0.67,0.66
2010-02-01,1112003,0.35,-0.45
2010-03-01,1112003,-0.36,0.63
2010-04-01,1112003,0.47,-0.28
2010-05-01,1112003,0.84,1.1
